Num,Address,Checkins,City,Country,Created,Latitude,Longitude,Title,Type
4439,Краснопресненская наб. 14а,8,1,1,1280742078,55.749917,37.546965,Гарем,3
4440,Сретенка 1К1,4,1,1,1280742078,55.766592,37.630697,Гейша,3
4441,Сколковское ш. 21К32,5,1,1,1280742078,55.708947,37.405911,Гертруда,3
4442,Щипок 16,2,1,1,1280742078,55.724626,37.633158,Гранд Виктория,3
4443,Комсомольский просп. 7К1,8,1,1,1280742078,55.730958,37.592177,Гурия,3
4444,Николоямская 28К60,4,1,1,1280742078,55.746856,37.654587,Гуси-лебеди,3
4445,Павловская 6,28,1,1,1280742078,55.719551,37.626717,Дуров,3
4446,Профсоюзная 13К12,17,1,1,1280742078,55.680575,37.566503,Da Cicco,3
4447,Милютинский пер. 19К1,0,1,1,1280742078,55.765605,37.632224,Дворянская усадьба,3
4448,Широкая 24б,12,1,1,1280742078,55.886695,37.672864,Дуплет,3
4449,Генеральская ,0,49,1,1280742078,56.838622,60.637261,Апшерон,3
4450,Бронницкая 13К19,5,2,1,1280742078,59.914935,30.321738,Хуан Хэ,3
4451,М.Афанасьевский пер. 14К2,5,1,1,1280742078,55.750712,37.597536,Буффет,3
4452,Свердловский просп. ,3,158,1,1280742078,55.172326,61.387547,Дзедо,3
4453,Петропавловская 4,10,2,1,1280742078,59.966448,30.314341,Чехов,3
4454,"гора Машук, место дуэли Лермонтова ",14,116,1,1280742078,44.052845,43.02596,Лесная поляна,3
4455,1-я линия В.О ,0,2,1,1280742078,59.943724,30.288119,Харбин,3
4456,наб. канала Грибоедова 8К1,5,2,1,1280742078,59.936718,30.327582,Pro кофiй,3
4457,Большой просп. В.О. 68,0,2,1,1280742078,59.932072,30.259926,Санко,3
4458,наб. реки Фонтанки 30,1,2,1,1280742078,59.938752,30.343604,Китайский домик,3
4459,аллея Строителей 4,0,116,1,1280742078,44.052845,43.02596,Мами,3
4460,Трифоновская 24,9,1,1,1280742078,55.788095,37.618695,Красная мельница,3
4461,Страстной б-р 6,1,1,1,1280742078,55.765726,37.608634,Маэстро,3
4462,Моховая 15К1,5,1,1,1280742078,55.756974,37.613939,Московский,3
4463,просп. Стачек 75,1,2,1,1280742078,59.867846,30.259813,Коктейль,3
4464,Гагаринская 20,0,2,1,1280742078,59.944621,30.343285,Highland,3
4465,Вокзальная магистраль 16,5,99,1,1280742078,55.031261,82.9146,Кофе-терра,3
4466,Красный просп. 33,0,99,1,1280742078,55.033176,82.919046,Mon Cher,3
4467,Красный просп. 157,9,99,1,1280742078,55.058167,82.912282,Жили-были,3
4468,Ильича 6,7,99,1,1280742078,54.837889,83.097031,Жили-были,3
4469,просп. Ленина ,0,10,1,1280742078,48.756785,44.554183,Arca,3
4470,Б.Покровская 44б,0,95,1,1280742078,56.324461,44.00189,Аркадия,3
4471,Гагарина 5,1,169,1,1280742078,57.589538,39.854144,Подкова,3
4472,Докукина 10К12,0,1,1,1280742078,55.839668,37.6524,Замок 10/12,3
4473,Грузинский Вал 28К1,4,1,1,1280742078,55.774567,37.58173,Ростик`с,3
4474,просп. Мира ,1,1,1,1280742078,55.810493,37.637688,Зодиак,3
4475,Сенная пл. 7,1,2,1,1280742078,59.926679,30.317701,Кошкин дом,3
4476,13-я Гвардейская 7,1,10,1,1280742078,48.71539,44.529826,Одесса,3
4477,Ленинградское ш. 9К1,17,1,1,1280742078,55.816166,37.499018,Золотая кофейня,3
4478,Авиамоторная 33,3,1,1,1280742078,55.756665,37.716603,Синичка,3
4479,Энергетический пр. 3а,7,1,1,1280742078,55.757399,37.708248,Сиреневый туман,3
4480,Первомайская 19,0,169,1,1280742078,57.628241,39.886627,Арго,3
4481,Толбухина 10а,33,1,1,1280742078,55.720885,37.401806,Сетунь,3
4482,Б.Покровская 27а,0,95,1,1280742078,56.320912,43.998647,Семен,3
4483,Зеленский съезд 10,1,95,1,1280742078,56.32931,43.996556,Хижина,3
4484,Гарибальди 23,4,1,1,1280742078,55.671425,37.55413,Планета суши,3
4485,Новаторов 16К1,7,1,1,1280742078,55.667254,37.524669,Пещера,3
4486,Банный пер. 3,7,1,1,1280742078,55.786384,37.636576,Да Чикко,3
4487,Черниговский пер. 9К2,4,1,1,1280742078,55.743497,37.625972,Офицерское собрание,3
4488,Новокосинская 11К2,21,1,1,1280742078,55.73441,37.853012,Паладин,3
4489,Ленинградский просп. 5К1,2,1,1,1280742078,55.779489,37.577256,Пальмира,3
4490,Красина 7К1,1,1,1,1280742078,55.767008,37.588319,Воск,3
4491,Первомайская 8,1,1,1,1280742078,55.782496,37.757566,Ода,3
4492,п. Первомайское ,10,1,1,1280742078,55.946134,36.505449,Пивная ассамблея,3
4493,Пресненский вал 14К1,2,1,1,1280742078,55.766339,37.566354,Бирландия,3
4494,2-й Войковский пр. 2К11,17,1,1,1280742078,55.817638,37.496803,Пиво есть,3
4495,Текучева 224,9,119,1,1280742078,47.233411,39.700209,Cork,3
4496,Космонавтов 13,3,1,1,1280742078,55.821927,37.659335,Закуток,3
4497,Владимирская 35,5,123,1,1280742078,53.190963,50.141255,Жили-были,3
4498,Димитрова 125,7,123,1,1280742078,53.258976,50.224583,Жили-были,3
4499,просп. Ленина 3,13,123,1,1280742078,53.209174,50.13975,Жили-были,3
4500,Нижневолжская наб. 23,1,95,1,1280742078,56.324508,44.001874,Плакучая ива,3
4501,Лесотехникума 49,0,151,1,1280742078,54.750983,56.030417,Вива,3
4502,Береговая 37,11,119,1,1280742078,47.215505,39.720951,Жигули,3
4503,Металлострой 17,7,2,1,1280742078,59.801481,30.544867,Форум,3
4504,Корабельная 4,4,2,1,1280742078,59.87603,30.251324,Манго,3
4505,Ленинградский просп. 36К21,7,1,1,1280742078,55.789411,37.569243,Шаровая молния,3
4506,73-й км МКАД ,35,1,1,1280742078,55.872996,37.417446,Якитория,3
4507,Сретенка 32К1,103,1,1,1280742078,55.77117,37.632655,Шербет,3
4508,Ульяновская 16,2,123,1,1280742078,53.199039,50.109383,Боярские палаты,3
4509,Ленинский просп. 57,47,1,1,1280742078,55.696362,37.561244,Goodman,3
4510,Осенний б-р 23,10,1,1,1280742078,55.76365,37.405745,Beer & Лога,3
4511,наб. Макарова 2,3,2,1,1280742078,59.944463,30.303193,Greenwich,3
4512,Брянская 5,5,1,1,1280742078,55.743999,37.561553,Cofemax,3
4513,Ленинградский просп. 39К42,0,1,1,1280742078,55.779606,37.576151,7х7,3
4514,Рождественская 22,91,95,1,1280742078,56.328514,43.989682,Папаша Билли,3
4515,Сущевская 31,1,1,1,1280742078,55.784314,37.600756,Торт-А-Рула,3
4516,просп. 60-летия Октября 20,12,1,1,1280742078,55.688654,37.573515,Точка кипения,3
4517,Варварка 3,0,1,1,1280742078,55.75377,37.626544,Версия 1.5,3
4518,просп. Стачки 214,2,119,1,1280742078,47.212671,39.620968,Фудзи,3
4519,Буденновский просп. 42,0,119,1,1280742078,47.22269,39.707023,Тоннель,3
4520,Варшавское ш. 17,5,1,1,1280742078,55.696986,37.622253,Столичный вкус,3
4521,Кузнечный пер. 8,0,2,1,1280742078,59.927824,30.350974,Физ-ра,3
4522,В.Радищевская 19К1,13,1,1,1280742078,55.743097,37.653223,Солнечный арлекино,3
4523,Первомайская 34К16,1,1,1,1280742078,55.771889,37.759407,Соус,3
4524,Шмитовский пр. 2,49,1,1,1280742078,55.759243,37.556945,Старина Мюллер,3
4525,Смоленская 5,1,1,1,1280742078,55.747692,37.581712,Столичный,3
4526,Дмитровское ш. 46К1,7,1,1,1280742078,55.843924,37.569908,Сундук,3
4527,Кутузовский просп. 36а,10,1,1,1280742078,55.738769,37.526259,Сударь,3
4528,Уральская 3,0,1,1,1280742078,55.812777,37.797451,Таверна,3
4529,Геренала Белова 29К1,1,1,1,1280742078,55.615553,37.722756,Кашалот,3
4530,Красноворотский пр. 3К1,1,1,1,1280742078,55.770608,37.653586,Тамбовское подворье,3
4531,Профсоюзная 18К1,4,1,1,1280742078,55.683249,37.567464,Телега,3
4532,Улофа Пальме 1,4,1,1,1280742078,55.718065,37.512617,Токио-Рим,3
4533,Лебяжий пер. 8К1,0,1,1,1280742078,55.747231,37.609015,У генералов,3
4534,Поречная 5К14,6,1,1,1280742078,55.644907,37.752868,Угра,3
4535,Рублевское ш. 42К1,1,1,1,1280742078,55.75094,37.412437,Фешн,3
4536,Краснопрудная 22,2,1,1,1280742078,55.778542,37.664653,Чинар,3
4537,Электролитный пр. 7К2,44,1,1,1280742078,55.675326,37.61061,Шале,3
4538,Нижегородская 58К3,12,1,1,1280742078,55.734304,37.705778,Тифани,3
4539,Б.Толмачевский пер. 3,49,1,1,1280742078,55.740051,37.621925,У Третьяковки,3
4540,Маршала Бирюзова 4К1,7,1,1,1280742078,55.790828,37.499435,У трех сестер,3
4541,Ново-Садовая 106,2,123,1,1280742078,53.217154,50.148722,Fusion,3
4542,Льва Толстого 77,2,123,1,1280742078,53.189852,50.1027,Дали,3
4543,Н.Басманная 23а,0,1,1,1280742078,55.769854,37.662129,Фортунато,3
4544,Б.Спасоглинищевский пер. 2К4,7,1,1,1280742078,55.75708,37.634191,Амадеус,3
4545,просп. Просвещения ,26,2,1,1280742078,60.045616,30.370191,Баден-Баден,3
4546,Рогожский Вал 6К1,1,1,1,1280742078,55.742767,37.674526,Магма,3
4547,Красный просп. 75,6,99,1,1280742078,55.046981,82.915049,Парус,3
4548,Б.Дровяной пер. 8К1,22,1,1,1280742078,55.744095,37.656919,Blur,3
4549,Биржевой пер. 2К4,19,2,1,1280742078,59.945033,30.293745,Sevilla,3
4550,Дуси Ковальчук 179К3,0,99,1,1280742078,55.061756,82.917465,Русское кафе,3
4551,просп. Карла Маркса 2,0,99,1,1280742078,54.982874,82.89755,Сальса,3
4552,Щетинкина 33,1,99,1,1280742078,55.028336,82.914555,Семь футов,3
4553,Ленинградский пр. 10,1,1,1,1280742078,55.779702,37.579902,Динамо-Тбилиси,3
4554,просп. Ленина ,1,158,1,1280742078,55.161212,61.433528,Il Gusto,3
4555,Мосфильмовская 72а,20,1,1,1280742078,55.711214,37.506909,Жажда вкуса,3
4556,Волгоградский просп. 46К15,9,1,1,1280742078,55.707867,37.732925,Знакомое лицо,3
4557,Б. 30б ,0,1,1,1280742078,55.747388,37.645477,Иван-сан,3
4558,Вайнера ,0,49,1,1280742078,56.833481,60.595813,Чайная овация,3
4559,Краснопрудная 7К9,0,1,1,1280742078,55.778573,37.663,Встреча,3
4560,Неглинная 4,1,1,1,1280742078,55.760064,37.621498,Парк,3
4561,Зеленоградская 33К2,10,1,1,1280742078,55.875173,37.490308,Галерея,3
4562,Серафимовича 2,3,1,1,1280742078,55.743152,37.614092,Галилея,3
4563,Чернышевского 145,3,151,1,1280742078,54.725696,55.970626,Регтайм,3
4564,просп. Октября 81,125,151,1,1280742078,54.773927,56.02628,Азимут,3
4565,Салавата 17,9,151,1,1280742078,54.71282,55.954226,Сайгон,3
4566,Волоколамское ш. 1,13,1,1,1280742078,55.806449,37.505274,Джек Рэбит Слимс,3
4567,Б.Садовая 68,2,119,1,1280742078,47.227192,39.744878,Елки-палки,3
4568,Заводская 20,2,49,1,1280742078,56.836933,60.552738,Чайная,3
4569,Титова 21,0,99,1,1280742078,54.981758,82.875325,Три кита,3
4570,Писарева 53,0,99,1,1280742078,55.049209,82.91641,Хлебосол,3
4571,просп. Карла Маркса 14,0,99,1,1280742078,54.9857,82.901502,Хуторок,3
4572,Красный просп. 67,1,99,1,1280742078,55.04351,82.916225,Чемпивон,3
4573,Челюскинцев 21,2,99,1,1280742078,55.041921,82.909465,Шарокатица,3
4574,Гоголя 180,7,99,1,1280742078,55.044268,82.954512,Шуры-муры,3
4575,Декабристов 14,3,49,1,1280742078,56.825434,60.629841,Утка по-пекински,3
4576,Восточная ,0,49,1,1280742078,56.83771,60.633418,Тет-а-тет,3
4577,Гоголя 15,0,49,1,1280742078,56.8336,60.61041,Трансотель,3
4578,Старых Большевиков ,0,49,1,1280742078,56.892665,60.62866,Чайный дом по-восточному,3
4579,Советская ,0,99,1,1280742078,55.033264,82.915412,Старая улица,3
4580,Профсоюзная 152К2,2,1,1,1280742078,55.622522,37.505441,Аршин Мал Алан,3
4581,Кольская 12,0,1,1,1280742078,55.863272,37.645456,Кабачок 12,3
4582,Б.Ордынка 11К1,1,1,1,1280742078,55.744135,37.6251,Казачий курень,3
4583,Бирюлевская 47,69,1,1,1280742078,55.583164,37.670789,Капитан Дрейк,3
4584,просп. Вернадского 35,6,1,1,1280742078,55.680001,37.513547,Кафе 35,3
4585,Новорязанская 2К7,6,1,1,1280742078,55.771469,37.655086,Кают компания,3
4586,Солнечная аллея 843,9,1463,1,1280742078,55.980482,37.193999,Квартира,3
4587,Б.Лубянка 13К16,0,1,1,1280742078,55.764111,37.628805,Варча,3
4588,Фронтовых Бригад 10,0,151,1,1280742078,54.77414,56.125391,Пышка,3
4589,Бутырский Вал 1,3,1,1,1280742078,55.777707,37.584308,Весна,3
4590,Ленинградское ш. 51,6,1,1,1280742078,55.851111,37.46714,Волга-Волга,3
4591,Советская 77,1,99,1,1280742078,55.037603,82.913324,Агат,3
4592,Красный просп. 157К1,1,99,1,1280742078,55.059224,82.909982,Белое солнце,3
4593,Вокзальная магистраль 16,2,99,1,1280742078,55.031211,82.91455,Ангар,3
4594,Богдана Хмельницкого 55,2,99,1,1280742078,55.079452,82.960477,Б55,3
4595,Вокзальная магистраль 15,0,99,1,1280742078,55.033257,82.913128,Веселая кегля,3
4596,Дуси Ковальчук 185,0,99,1,1280742078,55.062973,82.920735,Гань-Бэй,3
4597,Менделеева ,0,151,1,1280742078,54.723167,56.014333,Седой Урал,3
4598,Ленина 26,75,151,1,1280742078,54.725384,55.947453,Уфа,3
4599,Жуковского 123,10,99,1,1280742078,55.056878,82.892564,Коляда,3
4600,Ядринцевская ,10,99,1,1280742078,55.033393,82.927571,Ливанская терраса,3
4601,Героев Труда 18,1,99,1,1280742078,54.865767,83.081129,Метро,3
4602,Н.Арбат 24,3,1,1,1280742078,55.753136,37.587621,Делис,3
4603,Братиславская 12,16,1,1,1280742078,55.659764,37.753218,Кружка,3
4604,Пл. Мопра 10,3,158,1,1280742078,55.163631,61.417412,Астория,3
4605,Пушкинская 74,40,119,1,1280742078,47.224838,39.714833,Coffeeman,3
